Date,Link
"Oct 04, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-27/pdf/CREC-2019-09-27-dailydigest.pdf
"Oct 01, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-26/pdf/CREC-2019-09-26-dailydigest.pdf
"Sep 27, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-25/pdf/CREC-2019-09-25-dailydigest.pdf
"Sep 26, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-24/pdf/CREC-2019-09-24-dailydigest.pdf
"Sep 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-23/pdf/CREC-2019-09-23-dailydigest.pdf
"Sep 24, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-19/pdf/CREC-2019-09-19-dailydigest.pdf
"Sep 23, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-18/pdf/CREC-2019-09-18-dailydigest.pdf
"Sep 19, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-17/pdf/CREC-2019-09-17-dailydigest.pdf
"Sep 18, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-16/pdf/CREC-2019-09-16-dailydigest.pdf
"Sep 17, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-12/pdf/CREC-2019-09-12-dailydigest.pdf
"Sep 16, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-11/pdf/CREC-2019-09-11-dailydigest.pdf
"Sep 12, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-10/pdf/CREC-2019-09-10-dailydigest.pdf
"Sep 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-09/pdf/CREC-2019-09-09-dailydigest.pdf
"Sep 10, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-06/pdf/CREC-2019-09-06-dailydigest.pdf
"Sep 09, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-09-03/pdf/CREC-2019-09-03-dailydigest.pdf
"Sep 06, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-30/pdf/CREC-2019-08-30-dailydigest.pdf
"Sep 03, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-27/pdf/CREC-2019-08-27-dailydigest.pdf
"Aug 30, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-23/pdf/CREC-2019-08-23-dailydigest.pdf
"Aug 27, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-20/pdf/CREC-2019-08-20-dailydigest.pdf
"Aug 23, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-16/pdf/CREC-2019-08-16-dailydigest.pdf
"Aug 20, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-13/pdf/CREC-2019-08-13-dailydigest.pdf
"Aug 16, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-09/pdf/CREC-2019-08-09-dailydigest.pdf
"Aug 13, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-06/pdf/CREC-2019-08-06-dailydigest.pdf
"Aug 09, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-02/pdf/CREC-2019-08-02-dailydigest.pdf
"Aug 06, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-08-01/pdf/CREC-2019-08-01-dailydigest.pdf
"Aug 02, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-31/pdf/CREC-2019-07-31-dailydigest.pdf
"Aug 01, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-30/pdf/CREC-2019-07-30-dailydigest.pdf
"Jul 31, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-29/pdf/CREC-2019-07-29-dailydigest.pdf
"Jul 30, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-25/pdf/CREC-2019-07-25-dailydigest.pdf
"Jul 29, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-24/pdf/CREC-2019-07-24-dailydigest.pdf
"Jul 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-23/pdf/CREC-2019-07-23-dailydigest.pdf
"Jul 24, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-22/pdf/CREC-2019-07-22-dailydigest.pdf
"Jul 23, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-18/pdf/CREC-2019-07-18-dailydigest.pdf
"Jul 22, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-17/pdf/CREC-2019-07-17-dailydigest.pdf
"Jul 18, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-16/pdf/CREC-2019-07-16-dailydigest.pdf
"Jul 17, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-15/pdf/CREC-2019-07-15-dailydigest.pdf
"Jul 16, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-11/pdf/CREC-2019-07-11-dailydigest.pdf
"Jul 15, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-10/pdf/CREC-2019-07-10-dailydigest.pdf
"Jul 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-09/pdf/CREC-2019-07-09-dailydigest.pdf
"Jul 10, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-08/pdf/CREC-2019-07-08-dailydigest.pdf
"Jul 09, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-05/pdf/CREC-2019-07-05-dailydigest.pdf
"Jul 08, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-07-02/pdf/CREC-2019-07-02-dailydigest.pdf
"Jul 05, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-28/pdf/CREC-2019-06-28-dailydigest.pdf
"Jul 02, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-27/pdf/CREC-2019-06-27-dailydigest.pdf
"Jun 28, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-26/pdf/CREC-2019-06-26-dailydigest.pdf
"Jun 27, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-25/pdf/CREC-2019-06-25-dailydigest.pdf
"Jun 26, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-24/pdf/CREC-2019-06-24-dailydigest.pdf
"Jun 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-20/pdf/CREC-2019-06-20-dailydigest.pdf
"Jun 24, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-19/pdf/CREC-2019-06-19-dailydigest.pdf
"Jun 20, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-18/pdf/CREC-2019-06-18-dailydigest.pdf
"Jun 19, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-17/pdf/CREC-2019-06-17-dailydigest.pdf
"Jun 18, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-13/pdf/CREC-2019-06-13-dailydigest.pdf
"Jun 17, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-12/pdf/CREC-2019-06-12-dailydigest.pdf
"Jun 13, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-11/pdf/CREC-2019-06-11-dailydigest.pdf
"Jun 12, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-10/pdf/CREC-2019-06-10-dailydigest.pdf
"Jun 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-06/pdf/CREC-2019-06-06-dailydigest.pdf
"Jun 10, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-05/pdf/CREC-2019-06-05-dailydigest.pdf
"Jun 06, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-04/pdf/CREC-2019-06-04-dailydigest.pdf
"Jun 05, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-06-03/pdf/CREC-2019-06-03-dailydigest.pdf
"Jun 04, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-31/pdf/CREC-2019-05-31-dailydigest.pdf
"Jun 03, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-28/pdf/CREC-2019-05-28-dailydigest.pdf
"May 31, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-24/pdf/CREC-2019-05-24-dailydigest.pdf
"May 28, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-23/pdf/CREC-2019-05-23-dailydigest.pdf
"May 24, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-22/pdf/CREC-2019-05-22-dailydigest.pdf
"May 23, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-21/pdf/CREC-2019-05-21-dailydigest.pdf
"May 22, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-20/pdf/CREC-2019-05-20-dailydigest.pdf
"May 21, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-16/pdf/CREC-2019-05-16-dailydigest.pdf
"May 20, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-15/pdf/CREC-2019-05-15-dailydigest.pdf
"May 16, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-14/pdf/CREC-2019-05-14-dailydigest.pdf
"May 15, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-13/pdf/CREC-2019-05-13-dailydigest.pdf
"May 14, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-09/pdf/CREC-2019-05-09-dailydigest.pdf
"May 13, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-08/pdf/CREC-2019-05-08-dailydigest.pdf
"May 09, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-07/pdf/CREC-2019-05-07-dailydigest.pdf
"May 08, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-06/pdf/CREC-2019-05-06-dailydigest.pdf
"May 07, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-02/pdf/CREC-2019-05-02-dailydigest.pdf
"May 06, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-05-01/pdf/CREC-2019-05-01-dailydigest.pdf
"May 02, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-30/pdf/CREC-2019-04-30-dailydigest.pdf
"May 01, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-29/pdf/CREC-2019-04-29-dailydigest.pdf
"Apr 30, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-25/pdf/CREC-2019-04-25-dailydigest.pdf
"Apr 29, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-22/pdf/CREC-2019-04-22-dailydigest.pdf
"Apr 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-18/pdf/CREC-2019-04-18-dailydigest.pdf
"Apr 22, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-15/pdf/CREC-2019-04-15-dailydigest.pdf
"Apr 18, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-11/pdf/CREC-2019-04-11-dailydigest.pdf
"Apr 15, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-10/pdf/CREC-2019-04-10-dailydigest.pdf
"Apr 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-09/pdf/CREC-2019-04-09-dailydigest.pdf
"Apr 10, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-08/pdf/CREC-2019-04-08-dailydigest.pdf
"Apr 09, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-04/pdf/CREC-2019-04-04-dailydigest.pdf
"Apr 08, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-03/pdf/CREC-2019-04-03-dailydigest.pdf
"Apr 04, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-02/pdf/CREC-2019-04-02-dailydigest.pdf
"Apr 03, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-04-01/pdf/CREC-2019-04-01-dailydigest.pdf
"Apr 02, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-28/pdf/CREC-2019-03-28-dailydigest.pdf
"Apr 01, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-27/pdf/CREC-2019-03-27-dailydigest.pdf
"Mar 28, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-26/pdf/CREC-2019-03-26-dailydigest.pdf
"Mar 27, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-25/pdf/CREC-2019-03-25-dailydigest.pdf
"Mar 26, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-21/pdf/CREC-2019-03-21-dailydigest.pdf
"Mar 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-19/pdf/CREC-2019-03-19-dailydigest.pdf
"Mar 21, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-15/pdf/CREC-2019-03-15-dailydigest.pdf
"Mar 19, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-14/pdf/CREC-2019-03-14-dailydigest.pdf
"Mar 15, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-13/pdf/CREC-2019-03-13-dailydigest.pdf
"Mar 14, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-12/pdf/CREC-2019-03-12-dailydigest.pdf
"Mar 13, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-11/pdf/CREC-2019-03-11-dailydigest.pdf
"Mar 12, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-07/pdf/CREC-2019-03-07-dailydigest.pdf
"Mar 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-06/pdf/CREC-2019-03-06-dailydigest.pdf
"Mar 07, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-05/pdf/CREC-2019-03-05-dailydigest.pdf
"Mar 06, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-03-04/pdf/CREC-2019-03-04-dailydigest.pdf
"Mar 05, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-28/pdf/CREC-2019-02-28-dailydigest.pdf
"Mar 04, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-27/pdf/CREC-2019-02-27-dailydigest.pdf
"Feb 28, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-26/pdf/CREC-2019-02-26-dailydigest.pdf
"Feb 27, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-25/pdf/CREC-2019-02-25-dailydigest.pdf
"Feb 26, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-21/pdf/CREC-2019-02-21-dailydigest.pdf
"Feb 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-19/pdf/CREC-2019-02-19-dailydigest.pdf
"Feb 21, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-15/pdf/CREC-2019-02-15-dailydigest.pdf
"Feb 19, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-14/pdf/CREC-2019-02-14-dailydigest.pdf
"Feb 15, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-13/pdf/CREC-2019-02-13-dailydigest.pdf
"Feb 14, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-12/pdf/CREC-2019-02-12-dailydigest.pdf
"Feb 13, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-11/pdf/CREC-2019-02-11-dailydigest.pdf
"Feb 12, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-07/pdf/CREC-2019-02-07-dailydigest.pdf
"Feb 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-06/pdf/CREC-2019-02-06-dailydigest.pdf
"Feb 07, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-05/pdf/CREC-2019-02-05-dailydigest.pdf
"Feb 06, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-02-04/pdf/CREC-2019-02-04-dailydigest.pdf
"Feb 05, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-31/pdf/CREC-2019-01-31-dailydigest.pdf
"Feb 04, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-30/pdf/CREC-2019-01-30-dailydigest.pdf
"Jan 31, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-29/pdf/CREC-2019-01-29-dailydigest.pdf
"Jan 30, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-28/pdf/CREC-2019-01-28-dailydigest.pdf
"Jan 29, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-25/pdf/CREC-2019-01-25-dailydigest.pdf
"Jan 28, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-24/pdf/CREC-2019-01-24-dailydigest.pdf
"Jan 25, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-23/pdf/CREC-2019-01-23-dailydigest.pdf
"Jan 24, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-22/pdf/CREC-2019-01-22-dailydigest.pdf
"Jan 23, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-19/pdf/CREC-2019-01-19-dailydigest.pdf
"Jan 22, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-18/pdf/CREC-2019-01-18-dailydigest.pdf
"Jan 19, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-17/pdf/CREC-2019-01-17-dailydigest.pdf
"Jan 18, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-16/pdf/CREC-2019-01-16-dailydigest.pdf
"Jan 17, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-15/pdf/CREC-2019-01-15-dailydigest.pdf
"Jan 16, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-14/pdf/CREC-2019-01-14-dailydigest.pdf
"Jan 15, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-11/pdf/CREC-2019-01-11-dailydigest.pdf
"Jan 14, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-10/pdf/CREC-2019-01-10-dailydigest.pdf
"Jan 11, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-09/pdf/CREC-2019-01-09-dailydigest.pdf
"Jan 10, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-08/pdf/CREC-2019-01-08-dailydigest.pdf
"Jan 09, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-04/pdf/CREC-2019-01-04-dailydigest.pdf
"Jan 08, 2019",https://www.govinfo.gov/content/pkg/CREC-2019-01-02/pdf/CREC-2019-01-02-dailydigest.pdf
"Jan 04, 2019",https://www.govinfo.gov/content/pkg/CREC-2020-12-31/pdf/CREC-2020-12-31-dailydigest.pdf
"Jan 03, 2019",https://www.govinfo.gov/content/pkg/CREC-2020-12-30/pdf/CREC-2020-12-30-dailydigest.pdf
"Jan 03, 2019",https://www.govinfo.gov/content/pkg/CREC-2020-12-29/pdf/CREC-2020-12-29-dailydigest.pdf
"Jan 02, 2019",https://www.govinfo.gov/content/pkg/CREC-2020-12-28/pdf/CREC-2020-12-28-dailydigest.pdf
"Dec 31, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-24/pdf/CREC-2020-12-24-dailydigest.pdf
"Dec 30, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-21/pdf/CREC-2020-12-21-dailydigest.pdf
"Dec 29, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-20/pdf/CREC-2020-12-20-dailydigest.pdf
"Dec 28, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-19/pdf/CREC-2020-12-19-dailydigest.pdf
"Dec 24, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-18/pdf/CREC-2020-12-18-dailydigest.pdf
"Dec 21, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-17/pdf/CREC-2020-12-17-dailydigest.pdf
"Dec 20, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-16/pdf/CREC-2020-12-16-dailydigest.pdf
"Dec 19, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-15/pdf/CREC-2020-12-15-dailydigest.pdf
"Dec 18, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-14/pdf/CREC-2020-12-14-dailydigest.pdf
"Dec 17, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-11/pdf/CREC-2020-12-11-dailydigest.pdf
"Dec 16, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-10/pdf/CREC-2020-12-10-dailydigest.pdf
"Dec 15, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-09/pdf/CREC-2020-12-09-dailydigest.pdf
"Dec 14, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-08/pdf/CREC-2020-12-08-dailydigest.pdf
"Dec 11, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-07/pdf/CREC-2020-12-07-dailydigest.pdf
"Dec 10, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-03/pdf/CREC-2020-12-03-dailydigest.pdf
"Dec 09, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-02/pdf/CREC-2020-12-02-dailydigest.pdf
"Dec 08, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-12-01/pdf/CREC-2020-12-01-dailydigest.pdf
"Dec 07, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-30/pdf/CREC-2020-11-30-dailydigest.pdf
"Dec 03, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-27/pdf/CREC-2020-11-27-dailydigest.pdf
"Dec 02, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-24/pdf/CREC-2020-11-24-dailydigest.pdf
"Dec 01, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-20/pdf/CREC-2020-11-20-dailydigest.pdf
"Nov 30, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-18/pdf/CREC-2020-11-18-dailydigest.pdf
"Nov 27, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-17/pdf/CREC-2020-11-17-dailydigest.pdf
"Nov 24, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-16/pdf/CREC-2020-11-16-dailydigest.pdf
"Nov 20, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-12/pdf/CREC-2020-11-12-dailydigest.pdf
"Nov 18, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-10/pdf/CREC-2020-11-10-dailydigest.pdf
"Nov 17, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-09/pdf/CREC-2020-11-09-dailydigest.pdf
"Nov 16, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-06/pdf/CREC-2020-11-06-dailydigest.pdf
"Nov 12, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-11-03/pdf/CREC-2020-11-03-dailydigest.pdf
"Nov 10, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-30/pdf/CREC-2020-10-30-dailydigest.pdf
"Nov 09, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-27/pdf/CREC-2020-10-27-dailydigest.pdf
"Nov 06, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-26/pdf/CREC-2020-10-26-dailydigest.pdf
"Nov 03, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-25/pdf/CREC-2020-10-25-dailydigest.pdf
"Oct 30, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-24/pdf/CREC-2020-10-24-dailydigest.pdf
"Oct 27, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-23/pdf/CREC-2020-10-23-dailydigest.pdf
"Oct 26, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-22/pdf/CREC-2020-10-22-dailydigest.pdf
"Oct 25, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-21/pdf/CREC-2020-10-21-dailydigest.pdf
"Oct 24, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-20/pdf/CREC-2020-10-20-dailydigest.pdf
"Oct 23, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-19/pdf/CREC-2020-10-19-dailydigest.pdf
"Oct 22, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-16/pdf/CREC-2020-10-16-dailydigest.pdf
"Oct 21, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-13/pdf/CREC-2020-10-13-dailydigest.pdf
"Oct 20, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-09/pdf/CREC-2020-10-09-dailydigest.pdf
"Oct 19, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-06/pdf/CREC-2020-10-06-dailydigest.pdf
"Oct 16, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-05/pdf/CREC-2020-10-05-dailydigest.pdf
"Oct 13, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-10-01/pdf/CREC-2020-10-01-dailydigest.pdf
"Oct 09, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-30/pdf/CREC-2020-09-30-dailydigest.pdf
"Oct 06, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-29/pdf/CREC-2020-09-29-dailydigest.pdf
"Oct 05, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-28/pdf/CREC-2020-09-28-dailydigest.pdf
"Oct 01, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-24/pdf/CREC-2020-09-24-dailydigest.pdf
"Sep 30, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-23/pdf/CREC-2020-09-23-dailydigest.pdf
"Sep 29, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-22/pdf/CREC-2020-09-22-dailydigest.pdf
"Sep 28, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-21/pdf/CREC-2020-09-21-dailydigest.pdf
"Sep 24, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-17/pdf/CREC-2020-09-17-dailydigest.pdf
"Sep 23, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-16/pdf/CREC-2020-09-16-dailydigest.pdf
"Sep 22, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-15/pdf/CREC-2020-09-15-dailydigest.pdf
"Sep 21, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-14/pdf/CREC-2020-09-14-dailydigest.pdf
"Sep 17, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-10/pdf/CREC-2020-09-10-dailydigest.pdf
"Sep 16, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-09/pdf/CREC-2020-09-09-dailydigest.pdf
"Sep 15, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-08/pdf/CREC-2020-09-08-dailydigest.pdf
"Sep 14, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-04/pdf/CREC-2020-09-04-dailydigest.pdf
"Sep 10, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-09-01/pdf/CREC-2020-09-01-dailydigest.pdf
"Sep 09, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-28/pdf/CREC-2020-08-28-dailydigest.pdf
"Sep 08, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-25/pdf/CREC-2020-08-25-dailydigest.pdf
"Sep 04, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-21/pdf/CREC-2020-08-21-dailydigest.pdf
"Sep 01, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-18/pdf/CREC-2020-08-18-dailydigest.pdf
"Aug 28, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-14/pdf/CREC-2020-08-14-dailydigest.pdf
"Aug 25, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-13/pdf/CREC-2020-08-13-dailydigest.pdf
"Aug 21, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-12/pdf/CREC-2020-08-12-dailydigest.pdf
"Aug 18, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-11/pdf/CREC-2020-08-11-dailydigest.pdf
"Aug 14, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-10/pdf/CREC-2020-08-10-dailydigest.pdf
"Aug 13, 2020",https://www.govinfo.gov/content/pkg/CREC-2020-08-06/pdf/CREC-2020-08-06-dailydigest.pdf
